names,scores,logfoldchanges,pvals,pvals_adj
Nrg1,19.44154,3.1159952,3.4369233701390897e-84,3.6920576483157485e-80
Csmd1,17.32308,1.9248111,3.1503450500348344e-67,1.2690771240934077e-63
Dscaml1,11.845295,3.9249084,2.2761620132803876e-32,2.157466858881972e-29
Gm29260,11.691774,3.9314551,1.4042121768411735e-31,1.2570429395294582e-28
Zbtb20,11.68305,0.5858158,1.5560941194207506e-31,1.3553579780154737e-28
Trim2,11.629153,2.5275445,2.929879907258282e-31,2.421057430031094e-28
Kif21a,11.432643,2.2396808,2.8723259323931835e-30,2.2039630434103598e-27
Mir99ahg,9.974698,0.53782225,1.966985082855498e-23,1.0061909248441926e-20
Lrp4,9.7607,1.6300795,1.6600572496069998e-22,7.867450732806586e-20
Nrg3,9.754673,1.0413308,1.7616745233407745e-22,8.228041284594658e-20
Kcnip4,9.703531,0.88989776,2.9123976384832463e-22,1.3219413900760505e-19
Meis2,9.581082,0.96753234,9.603285802507864e-22,4.239521802156451e-19
Rtn1,9.432862,2.5556512,3.990480141571388e-21,1.7146827136322814e-18
Eda,9.091269,1.8380933,9.789029515365243e-20,3.668268071996229e-17
Malat1,9.002398,0.46049413,2.2084162417127423e-19,7.996700024907478e-17
Pdzrn3,8.848667,1.8919991,8.857104594559492e-19,3.1366803271304257e-16
Thbs4,8.605243,5.562679,7.615569244781344e-18,2.5565307297038376e-15
Ldb2,8.602851,3.101076,7.776006462324384e-18,2.583477940838432e-15
Gfap,8.579222,2.74147,9.551700255582063e-18,3.14104738914942e-15
Tmem132b,8.572985,2.8559737,1.0083688133320124e-17,3.2496701747250762e-15
Csmd2,8.5686035,1.588556,1.0474765231666518e-17,3.3422797932764044e-15
Nkain2,8.432896,1.2963469,3.372153758662052e-17,1.0349942779085899e-14
Igfbp5,8.323036,3.3135693,8.57383061086495e-17,2.5349434779481168e-14
Cadps,7.9481897,1.4862565,1.8925663996162757e-15,5.082644780036143e-13
Chd7,7.8501735,1.2281162,4.154627740433519e-15,1.0885462454548864e-12
Dlg2,7.788777,0.798964,6.766105798652774e-15,1.7305658061363727e-12
Slc35f1,7.5879607,1.8069233,3.2497949304080323e-14,7.934177365322701e-12
Anks1b,7.5822783,1.1595114,3.395389967661785e-14,8.227310713371154e-12
Ptprd,7.5495424,0.43875635,4.367902844550587e-14,1.042699296083939e-11
Tox3,7.3292494,3.0056012,2.3144544806524937e-13,5.2159387795795744e-11
Tnc,7.223886,1.889214,5.052262921060408e-13,1.1076141303198215e-10
Adamts9,7.1427636,1.6373094,9.147284519860833e-13,1.9267290079840198e-10
Meg3,7.1249127,0.7042889,1.0414652872190222e-12,2.1794351825459368e-10
Dpp10,7.039007,0.6538175,1.9361407248062187e-12,3.949114375843672e-10
Garnl3,7.021597,2.0770857,2.193468851614445e-12,4.41805754256117e-10
Gm17167,6.8352833,1.4907808,8.184317092692462e-12,1.5793771673425148e-09
Lrrtm4,6.6685424,0.7921509,2.5835641496319404e-11,4.8976777558934436e-09
Igf1r,6.6437654,0.8971466,3.057686077649872e-11,5.7625759780364e-09
Sorbs1,6.53448,0.7960052,6.383088111730233e-11,1.1754730318670299e-08
4930578G10Rik,6.505456,1.3532878,7.745810158995358e-11,1.4183194545110422e-08
Ttc28,6.460762,1.0755801,1.0417698873202216e-10,1.8755931932217195e-08
Mgat5,6.376119,0.86395466,1.8163138342077608e-10,3.2519081075007505e-08
Sncaip,6.2686896,3.048888,3.640989189194137e-10,6.377073836965187e-08
Plce1,6.2350926,1.9877048,4.515103844093306e-10,7.823024278687902e-08
Epha5,5.9639835,1.2007997,2.4616161206444127e-09,3.888750133333701e-07
Tenm2,5.9151955,0.6827657,3.3148201385627945e-09,5.185762553663261e-07
Sox2ot,5.660502,0.8623466,1.509310017031148e-08,2.2109333599483096e-06
Phactr1,5.502562,0.48930517,3.743115544358762e-08,5.111414603730925e-06
Pcdh15,5.451516,1.3891202,4.99421866435909e-08,6.791083750898751e-06
Mir670hg,5.4372816,1.517771,5.4099639287016044e-08,7.234311515778698e-06
Ntrk2,5.417938,0.46922228,6.029018326613304e-08,7.995768461389586e-06
Celf2,5.3612866,0.2580346,8.2631257567024e-08,1.0694608584789085e-05
Nrxn3,5.253226,0.49446714,1.4945826144137053e-07,1.8596877959347675e-05
Setbp1,5.233366,0.63469654,1.6645072465807971e-07,2.0552519170712395e-05
Zeb2,5.193704,0.5224992,2.061507864532779e-07,2.5070269415206743e-05
Cttnbp2,5.135024,0.951215,2.821076195042694e-07,3.379733179837951e-05
Grin2b,5.088991,0.83774,3.5997336702132024e-07,4.2338911310204694e-05
Mir100hg,5.0877857,0.2595376,3.6226816863409686e-07,4.2453877347531046e-05
Syt1,5.0803432,0.6092985,3.767535442428288e-07,4.399143648664364e-05
Tspan18,5.0212235,4.2377877,5.134339637263996e-07,5.785467254898839e-05
Sox6,4.9966764,0.4783663,5.832686447745714e-07,6.504151769948135e-05
Creb5,4.920318,1.8491995,8.640373337828019e-07,9.407206471560256e-05
Kcnh7,4.8939724,0.96547467,9.882073909259513e-07,0.00010686899190392829
Chd5,4.861944,3.2779982,1.1623832513976978e-06,0.0001244522426670884
Gm14964,4.836785,1.7068814,1.3195607978931567e-06,0.0001394278224055828
Prkca,4.814725,0.92679226,1.4740273907615915e-06,0.00015524013307867258
Rims1,4.806517,1.0475805,1.5358235077131232e-06,0.00016122144685039354
Ttc3,4.803781,0.6627703,1.5569701554069686e-06,0.00016291064025422198
Bmper,4.799572,2.2859764,1.5900509832046196e-06,0.00016529862269592027
2310014F06Rik,4.791785,3.209573,1.6530400816962807e-06,0.00017129428525024452
Gm12394,4.7852416,1.1700699,1.7078175494833714e-06,0.00017640332104871992
Grm7,4.753252,0.7568097,2.001707218088403e-06,0.00020544273413164004
Sema5b,4.65734,2.6281223,3.203211504935043e-06,0.00031472529624860255
Tshr,4.6221743,3.5839229,3.7973880133535967e-06,0.0003675027732923314
Grik2,4.6099296,0.59303576,4.028057692435365e-06,0.0003886593271081272
Auts2,4.6070786,0.2658102,4.083656262764738e-06,0.00039167854279797384
1110051M20Rik,4.5365367,0.67337805,5.718555942137106e-06,0.0005372941759395118
Dgki,4.4923787,0.7857578,7.043208955409685e-06,0.0006541253458385819
Marchf1,4.479636,1.2100203,7.477036403839132e-06,0.0006904368257493516
Mid1,4.465899,0.992901,7.973322672946224e-06,0.0007320691446753218
Cfap44,4.450191,5.3225965,8.579391308808636e-06,0.0007810396714942822
Atxn1,4.4219704,0.68137646,9.780482214066608e-06,0.0008853808997548443
Rbfox1,4.3928504,0.43550614,1.118739974544392e-05,0.0009987155999900863
Pbx1,4.3778887,0.23338069,1.1983439941865333e-05,0.00106388517632643
Opcml,4.376186,0.52299905,1.2077390511028558e-05,0.0010692803956014213
9530026P05Rik,4.352978,1.9971973,1.3430048841397491e-05,0.0011697572540857214
Rgs20,4.3203764,0.20131184,1.5576339417930148e-05,0.001347538798989584
Shroom3,4.2249236,2.841139,2.3902187738882704e-05,0.001995584985132054
Aff3,4.2135396,1.4335486,2.513994120256115e-05,0.002093500995180719
Cmya5,4.1927423,1.909684,2.7560221492742384e-05,0.002260008290194933
Cntnap2,4.133527,0.604461,3.572382607049155e-05,0.0028710018523035686
Nckap5,4.1231,0.3348371,3.738077244789332e-05,0.0029892559644621786
Lingo2,4.0776215,0.50661325,4.549875506141252e-05,0.0035938440670689738
Cers4,4.0488844,1.5640678,5.146237701265458e-05,0.004005985565185554
Zmiz1,4.0251026,0.80828184,5.695051716714139e-05,0.004369867420822537
Airn,3.9945667,2.0988193,6.481265318959841e-05,0.004891609775974679
Dlgap1,3.9784763,0.112585045,6.935834106718766e-05,0.005198165715284317
Ube2e2,3.968891,0.57563305,7.220796205941984e-05,0.005374240169258483
Pard3b,3.9315822,0.43610692,8.438864021814145e-05,0.006175227229210048
Retreg1,3.9114738,2.9951706,9.173461390488232e-05,0.006643441353511557
Sema6a,3.9035912,1.3127201,9.477583443303889e-05,0.006848297794335301
Rnf180,3.8238273,0.9564153,0.0001313960022474154,0.009245630926697503
Rasal2,3.8157532,0.8002433,0.00013576811812657206,0.009532460006241913
Etl4,3.8069332,0.8838613,0.00014070077138969044,0.009835930064155214
Ralyl,3.7566335,0.6863507,0.0001722144505929669,0.011733520294417642
Il1rapl1,3.7420735,0.34243372,0.00018250809348371755,0.012356488085503709
Nfix,3.7214487,0.55277956,0.00019808322054470066,0.013203073783983377
Kcnq5,3.7153835,0.70747495,0.000202895717848315,0.01345415699402808
Tnr,3.7085915,1.4075904,0.00020841540102572848,0.013783300415740652
App,3.7082279,1.2891566,0.0002087147610041716,0.013783300415740652
Zfhx4,3.6825712,2.2946138,0.0002308934728129464,0.015216776990476123
Tiam2,3.6773095,1.1542906,0.00023570689724505367,0.015502298321461928
Pacrg,3.619529,0.84435874,0.00029513965757929,0.019022931489615556
2610035D17Rik,3.5724819,0.8242866,0.0003536138717738731,0.022566166823082396
Mmp16,3.5678327,0.97494906,0.0003599461746018529,0.022924872270541335
Dtna,3.5035663,0.05756852,0.0004590724820715078,0.028451017076381695
Gabrg3,3.5000267,0.89519936,0.0004652115694615798,0.028776148270706972
Robo2,3.477297,0.68369716,0.0005064961712570551,0.031150481128055563
Cep112,3.446264,1.4238626,0.0005683947469143023,0.03455519723010553
Gm47283,3.430518,0.8025795,0.0006024302941582447,0.03622112143626446
Ahi1,3.411672,1.0840331,0.0006456569778016321,0.038604058299838956
Enkur,3.4079413,5.7935886,0.000654549565885622,0.039063275666288776
Man1c1,3.3976862,2.3558016,0.000679583021795838,0.04033318976687748
Ankrd6,3.3757985,0.89276916,0.0007360178594072258,0.04344257793977411
Pxdn,3.3581583,2.0192044,0.000784636694800899,0.04597543047881558
Kcnk10,3.3495104,1.3730239,0.0008095453527437108,0.047249342001820425
Gpr156,3.317119,1.5947918,0.0009095093363905538,0.05234063818546139
Gm4258,3.3154926,1.0129005,0.0009148178631352192,0.052516265966671555
Kctd1,3.292648,0.9982985,0.0009924858444978998,0.05671071154367698
Cdon,3.2899697,3.959631,0.0010019820459897138,0.05695039752400442
Tead1,3.2642746,0.56968105,0.001097447864668165,0.06204816199063326
Gm973,3.22599,0.39060804,0.0012553769449863484,0.06963344717052504
Vit,3.2243257,2.9691195,0.0012626975375449568,0.06991916416230468
Siah3,3.2231967,4.7585573,0.0012676844828407824,0.0700749019356945
Eml5,3.2099762,1.2436088,0.0013274600735465538,0.07287914103949708
Wwox,3.1946125,0.4075811,0.0014001864975167805,0.0759660105310998
Tsc22d1,3.1497276,1.0992583,0.0016342283241059464,0.0873404248772178
Cspp1,3.1360667,0.42497754,0.0017123021179774039,0.09121051298521948
C4b,3.0795298,2.5277476,0.0020732757994644025,0.10782225800301007
Kctd16,3.0516536,0.7877257,0.0022758454779521985,0.1173498755487448
Frmpd4,3.0284457,0.7068442,0.0024581519896484283,0.12574422884190462
Maml3,3.0186117,1.4147217,0.0025393586174660707,0.12948719962828967
Lncppara,3.0175977,0.5691427,0.0025478701180916925,0.12971597203118637
Samd4,3.0159905,0.65768856,0.002561413503909529,0.13019979966954637
Arglu1,3.011437,0.3131906,0.0026001447368529033,0.13175293150087816
Epha4,3.0091026,1.3291631,0.0026202054726341493,0.1325610074828583
Plscr4,3.0039177,1.3640845,0.0026652737960647234,0.1345712880721391
A330093E20Rik,3.000072,1.9385061,0.002699157248141441,0.13528108963585417
Sgcz,2.9962838,0.62428427,0.0027329193836834013,0.13676054810243007
Id4,2.9872723,0.6283713,0.002814788396164256,0.14042134000493106
Hs6st3,2.984326,0.61300784,0.0028420385954466792,0.14156163495434332
Lima1,2.95578,1.3833177,0.0031187941236411405,0.1530532845542942
Dennd1a,2.9551868,0.16456583,0.0031247964648262435,0.1530532845542942
Adgrv1,2.9491794,2.0084434,0.0031861906807161347,0.15514254560033225
Kcnc2,2.9388669,1.6078199,0.0032941459852836846,0.15963976341013128
Prickle2,2.9182036,0.5025961,0.003520544215158083,0.16858332603551196
Lama2,2.9118898,0.17482421,0.003592493400781016,0.17126521424107957
Mapt,2.899205,0.23621751,0.0037411034590632834,0.1770404422543795
Hnrnpr,2.8873236,0.7676956,0.0038853449896418383,0.1825373585432916
2700054A10Rik,2.8439498,2.1943946,0.004455805896231776,0.2031078594312043
Anxa2,2.8393006,3.6843688,0.004521253796777538,0.20580006512535273
Ntn4,2.8372533,2.3802319,0.004550347606198883,0.20680099826223713
Igsf11,2.8283377,0.1546663,0.00467904285984847,0.2120837049850023
Rasgef1b,2.8228657,1.5761211,0.004759650362966954,0.21513219109023285
Nfib,2.817585,0.18777879,0.004838628960256021,0.21778560824325527
Sort1,2.8086693,0.749659,0.004974671798854174,0.22204812750924302
Gm5089-1,2.7863414,0.8049898,0.005330667538983395,0.23468773603663642
Celsr1,2.7849448,1.6621861,0.005353682848576974,0.23537945042440672
Padi2,2.7837777,1.5899167,0.005372983598297968,0.2355852277855083
Brinp1,2.7800279,0.9504903,0.0054354251376701225,0.2379992471626291
Plxnc1,2.7619283,1.9078991,0.005746109573537107,0.24990536197892083
Kmt2e,2.7376873,0.16803104,0.00618728828225332,0.2669313781421389
Ppfia2,2.7325022,1.02222,0.006285522827593823,0.27044531931223786
Pdzrn4,2.7232995,1.3939745,0.006463342843344023,0.27735572544933135
Ank3,2.7200851,0.63218427,0.006526508808405621,0.27932244272043555
Rps6ka5,2.7030954,0.82772833,0.006869701000872953,0.2916862373585411
G630016G05Rik,2.699135,1.722122,0.00695199636103672,0.294018355284948
Dlgap2,2.6960928,0.69508106,0.0070158088963177285,0.2963282743140648
Dst,2.690889,0.19003761,0.007126192999513711,0.29942088891177104
Ash1l,2.683695,0.2637856,0.007281349955195379,0.30474813637153436
Gm28175,2.675334,0.7501692,0.007465482488906376,0.3108399278681987
Veph1,2.647783,3.8053493,0.008102149936603638,0.33327213851726945
Ncald,2.642866,1.010252,0.008220756858270175,0.3369757448127133
Fars2,2.6295304,0.33692065,0.00855028524264996,0.3472161502955698
Ctnna2,2.6112206,0.09532052,0.009021967171619405,0.3634386700497232
Igsf21,2.581144,1.050304,0.009847346008388696,0.3893870181746534
Rbm39,2.5753279,0.12882458,0.010014512275106798,0.3944556890770308
Slc24a2,2.5649197,0.77290744,0.01031996962443286,0.404108944212148
Map4k4,2.5640779,0.39083716,0.01034503447562678,0.40446495921393993
Ddr1,2.5545115,1.4946941,0.010633691228525697,0.4138791874658184
Arap2,2.5111952,0.3797881,0.012032312489846658,0.4602849703561065
Eepd1,2.5105448,1.3779789,0.012054504452184624,0.4602849703561065
Zfp462,2.4972284,0.46756342,0.01251682948916417,0.47568380182463876
Zfp609,2.4924643,0.41678402,0.012686004224359008,0.48097865663343264
Nalf1,2.4895945,0.49972567,0.012788890761656086,0.4832001958104774
Agbl4,2.4859593,0.7264049,0.012920273344835897,0.48699608080003093
Cacna2d1,2.4795308,0.73684436,0.01315553826702241,0.4941299903628569
Ptprs,2.4581978,0.44482213,0.013963620965156926,0.5220482747611511
Cacnb2,2.451999,1.3498081,0.01420650913173867,0.5292381816914579
Ankhd1,2.4233766,0.28687736,0.0153769804598299,0.562444718305896
Tafa5,2.422994,0.4584872,0.015393187127123228,0.562444718305896
Tmem131l,2.4125857,2.5545635,0.015839812893819437,0.5748532096048637
Rhbdl3,2.4026177,1.4191707,0.016278199267780617,0.5881138204066884
Fxyd6,2.3879237,3.9468818,0.01694385669022525,0.608073128681391
Bmpr1a,2.385513,0.5698841,0.017055317641175422,0.6107130240246226
U2surp,2.3787591,0.3663355,0.017371018237763453,0.6185809997219921
Phip,2.3717759,0.51749563,0.017702828235915572,0.6283139268269285
Hdac9,2.3612912,0.23329253,0.018211427105486153,0.6421221677554729
Disp3,2.3367057,1.0120137,0.019454491118502535,0.6777944705686283
Syt17,2.318568,2.0586548,0.020418472541536677,0.7060366036438868
Dab1,2.3079302,0.1529129,0.021003016328269397,0.7197041400470918
Magi1,2.295073,0.30548447,0.021728933958968476,0.7386691505228662
Adam23,2.2814124,0.5808975,0.022524053140690416,0.7584980779153919
Strbp,2.2688615,0.20148027,0.023276753935531327,0.776206153898785
Stag1,2.2631407,0.19655134,0.023627012745442412,0.7841686300178915
Sntg2,2.242688,2.8626363,0.024916941094724733,0.8202229424511684
Rgs9,2.2378473,2.624487,0.025231005256943283,0.828868100321622
Inhba,2.2228284,2.810827,0.02622737771838931,0.8581012200309972
Dapp1,2.2110236,1.2322066,0.02703420943051945,0.874238516381751
Nav3,2.1981473,0.22101526,0.027938614439106384,0.891463096563447
Tcf20,2.1853092,0.67127407,0.028866179105817784,0.9171013136829443
Erc2,2.1836064,0.5649693,0.028991178937108664,0.9195853578801191
2610307P16Rik,2.1811576,2.735857,0.029171770749705197,0.9214075414195829
Rimklb,2.1810236,0.9694074,0.029181674721431145,0.9214075414195829
Pola1,2.176202,1.4371163,0.02954014988869946,0.9314974662065729
Cntln,2.1678221,1.0308667,0.030172229382241365,0.9472851883180126
Dock11,2.1637084,0.8976193,0.030486726410474268,0.9520307480914285
Scg5,2.1364827,1.149451,0.032640081541716486,1.0
Slc16a2,2.134914,1.2560841,0.032768041768860647,1.0
Atoh8,2.1286385,2.29212,0.033284187020381606,1.0
Klhl29,2.1226308,1.2568547,0.03378480368707207,1.0
Mcc,2.1225352,0.26118636,0.03379282708772105,1.0
Akap9,2.1222482,0.46180663,0.03381690706651898,1.0
Kif5c,2.1132941,1.153117,0.034575607005356196,1.0
Ppp2r2b,2.1099842,0.017728344,0.03485972424884233,1.0
Ccdc80,2.1086066,0.71940356,0.03497855575802479,1.0
Gm35040,2.10191,2.006165,0.03556114758647447,1.0
Gm20743,2.088613,1.2877678,0.036742576517902754,1.0
Coq8b,2.0668592,0.84602696,0.038747425305833236,1.0
Ugp2,2.0638363,0.41566187,0.03903324733390532,1.0
Ppm1e,2.0627074,0.45010027,0.03914043658323974,1.0
Ssbp3,2.0620186,0.86872584,0.03920596291223475,1.0
Lrfn5,2.0588808,0.60000175,0.03950565177104357,1.0
Grin2a,2.0525098,0.5755572,0.040120152431441,1.0
Armc2,2.0446653,1.3703706,0.0408878635869227,1.0
Actn1,2.0402074,1.8472924,0.04132966987100418,1.0
Apex2,2.0161386,0.7353024,0.043785485775311446,1.0
Ift88,2.0146463,1.4166483,0.04394172829848069,1.0
Pak3,2.0119867,1.3530016,0.04422132738290215,1.0
Erbb4,2.010418,0.57652885,0.04438697383174009,1.0
Tcte2,1.9961833,2.400307,0.04591397863841919,1.0
Sgcd,1.9817381,0.8371034,0.04750855718427751,1.0
E130114P18Rik,1.9768976,1.0380539,0.04805320881330497,1.0
Apba1,1.9719039,0.46760854,0.048620570980820364,1.0
Notch1,1.9658964,0.8423475,0.0493105885467837,1.0
Cd9,1.9628733,1.8010126,0.04966089061863175,1.0
Jakmip2,1.9525226,0.7782171,0.05087618891989591,1.0
Angpt1,1.9471655,1.366905,0.051514899021404215,1.0
Slc38a1,1.9444869,1.7360181,0.051836762375633776,1.0
Tnrc6c,1.9200736,0.38700897,0.054848593140806284,1.0
Pim1,1.9128416,2.7235713,0.055768340247316334,1.0
Tsc22d2,1.8974016,0.65641975,0.05777496503194362,1.0
Gm20033,1.8927523,2.0556364,0.05839081856124645,1.0
Hmgcll1,1.886515,0.8868503,0.059225581231919344,1.0
Ttll5,1.8841044,0.9258518,0.0595508623580035,1.0
Frmd5,1.8721082,0.7090611,0.06119163697783694,1.0
N4bp2,1.8715916,0.78616405,0.061263124969817534,1.0
Med12l,1.869908,0.5662528,0.06149660309084134,1.0
Notch2,1.8685877,0.733287,0.061680186024594554,1.0
Slc25a27,1.8621975,1.2511771,0.0625752578657461,1.0
P2rx6,1.8519998,2.2559657,0.06402585122529546,1.0
Fto,1.8496847,0.26114827,0.06435899899337687,1.0
Gm10561,1.8395636,0.9176388,0.06583233298714376,1.0
Zhx2,1.8352014,0.27837554,0.06647585996614776,1.0
Nalcn,1.8291554,1.211991,0.06737632431638647,1.0
Ccser1,1.8222868,0.41758403,0.06841147445077374,1.0
Shank2,1.8216746,1.1909078,0.06850437529189575,1.0
Ahnak,1.8210623,3.024164,0.06859737980399033,1.0
Gtdc1,1.8127396,0.7230012,0.0698719848840925,1.0
Ass1,1.8020062,2.1302168,0.07154442152465232,1.0
Klhl7,1.7832754,0.7700872,0.07454148139099254,1.0
Myo1e,1.7828354,0.59054387,0.07461310713733554,1.0
Rgs17,1.7760816,1.1709315,0.07571947706395035,1.0
Nbea,1.773269,0.21316554,0.07618413462564172,1.0
Gucy1a2,1.768639,0.7257278,0.07695414517417792,1.0
Ccdc136,1.7560496,0.34995866,0.07907992438881255,1.0
Zfp385b,1.7512474,1.0905915,0.07990330366923319,1.0
Smc4,1.7401696,0.8956649,0.0818292398866783,1.0
Epb41,1.7391173,1.1323905,0.08201412917607143,1.0
Wwp2,1.7304503,0.8099215,0.08354986461767322,1.0
Nfkb1,1.7268724,0.4509517,0.08419057548488584,1.0
Synpo2,1.7260115,1.0039644,0.08434534937290385,1.0
Pkia,1.7186645,0.80309045,0.08567547210395478,1.0
Tut4,1.7158138,0.3642525,0.08619613115821155,1.0
Tom1l2,1.7113177,0.2773885,0.08702249657534335,1.0
Cnksr2,1.7010626,0.7174484,0.08893124662135068,1.0
Cdh12,1.6985562,0.22591071,0.0894028439692172,1.0
Pgm5,1.6904439,2.5317736,0.0909430585482045,1.0
Pls1,1.6878036,2.0881395,0.09144893288547164,1.0
Rif1,1.6787539,0.5532212,0.09320001913661226,1.0
Prkce,1.677606,0.18686324,0.09342405460578884,1.0
Tef,1.6759223,0.34904388,0.09375342131215798,1.0
P4ha3,1.6738176,2.0634408,0.09416643867159742,1.0
Gm12296,1.6715791,3.2335784,0.09460733860740178,1.0
Gramd1c,1.6706799,1.4154998,0.09478491738414435,1.0
Papss2,1.6704311,1.2392709,0.09483408204308447,1.0
Cacna2d3,1.6688241,0.5981713,0.09515225413700297,1.0
Ggta1,1.6592195,2.6466277,0.09707157430707616,1.0
Grik4,1.6578419,1.31414,0.09734937608648038,1.0
Sfrp1,1.6578419,2.8075507,0.09734937608648038,1.0
Cpt1c,1.646879,0.733195,0.09958293274559818,1.0
2810459M11Rik,1.641847,1.4436815,0.10062170484990693,1.0
Bbof1,1.6410244,0.8052012,0.10079236057179447,1.0
Macrod2,1.6409861,0.09297371,0.1008003036568131,1.0
Pkp4,1.6387858,0.7595539,0.10125787056084942,1.0
Them4,1.6373317,0.95287097,0.10156116946629373,1.0
Pnisr,1.6370256,-0.01300367,0.10162511395324368,1.0
Gm29266,1.631898,2.6062932,0.1027009567693345,1.0
Emid1,1.6293151,1.4955592,0.10324631335227669,1.0
Clip2,1.6213752,0.89350945,0.10493720793011063,1.0
Dync2h1,1.6205716,0.421977,0.1051095525314187,1.0
Kcnj3,1.616745,0.7452785,0.10593332520648305,1.0
Btbd9,1.6106226,0.42052776,0.10726200271584467,1.0
Abhd2,1.6019363,1.0427395,0.10916967459474484,1.0
Traf3,1.5993726,0.5790296,0.10973783081508733,1.0
Cnih3,1.5986073,2.5832558,0.10990788185836066,1.0
Adipor2,1.5937476,1.0342835,0.11099257037363154,1.0
Cbx5,1.5918727,0.44738278,0.11141332476149413,1.0
Kif5a,1.5903611,1.5997832,0.1117534198083468,1.0
Gm36346,1.589041,0.7746061,0.11205113445584255,1.0
Castor2,1.5718025,0.5956587,0.11599635821890142,1.0
Slc22a4,1.5713433,1.6540861,0.11610292125947051,1.0
Eya4,1.565814,0.8935563,0.11739216703216883,1.0
Sipa1l1,1.5649339,0.99657005,0.11759840841841668,1.0
Psd3,1.5631163,0.13544452,0.11802524168179836,1.0
Sltm,1.5544301,0.15299195,0.12008186011568424,1.0
Crem,1.5513688,0.86230373,0.12081331064565332,1.0
Adamts18,1.5497618,3.8633945,0.12119871544030196,1.0
Baz1a,1.5492834,1.2218137,0.12131360477512323,1.0
Unc5d,1.5452082,0.68564844,0.12229591973007874,1.0
Foxn3,1.5405589,0.07535484,0.12342416797351884,1.0
Cfap74,1.5318536,0.9571349,0.1255585671927426,1.0
Zfp536,1.5191113,1.3697933,0.12873449137305415,1.0
Sugct,1.5185947,0.51756763,0.12886454973955142,1.0
Epb41l4b,1.5169301,1.6481543,0.12928432123988692,1.0
Gm3892,1.5114199,1.4299345,0.13068148936491386,1.0
Msi1,1.5105016,0.37500995,0.13091548523309493,1.0
Rapgef2,1.5098702,0.4507275,0.1310765457997295,1.0
Lrrc8d,1.504494,1.4448748,0.13245423229800532,1.0
Samd12,1.5033269,0.65187156,0.13275477934964394,1.0
Noct,1.4921725,0.82867795,0.13565392157133888,1.0
Foxp1,1.4900105,0.4534129,0.1362214635363488,1.0
Dnai4,1.4864136,1.9487662,0.13716975190971115,1.0
Cntnap5b,1.4852083,1.149574,0.13748866587287542,1.0
Gem,1.4836776,2.2340598,0.13789445958774726,1.0
St6galnac3,1.482855,0.9534148,0.1381129548483011,1.0
Dock7,1.4801381,0.46134657,0.1388363930089079,1.0
Foxp2,1.4743984,1.1833415,0.14037437590601268,1.0
Ccdc57,1.4687542,0.73451,0.14189947121046206,1.0
Nopchap1,1.4670706,1.4524632,0.14235687072579506,1.0
Snhg11,1.4638945,0.48222458,0.14322277328743388,1.0
Xpo1,1.4622682,0.4811152,0.14366771863077737,1.0
Frmd8,1.459054,1.8675511,0.14455025735609245,1.0
Nme7,1.4585756,0.62359506,0.14468194188757044,1.0
Map3k1,1.4539264,1.3283986,0.14596670874609818,1.0
Dlg1,1.4426382,0.2879441,0.14912242632808045,1.0
Srcin1,1.4424278,1.172156,0.1491817523639053,1.0
Gjc1,1.4366305,3.0477464,0.15082300641732277,1.0
Srrm1,1.4318856,0.06458527,0.15217655533096744,1.0
Crocc,1.4286904,2.087875,0.1530932146795925,1.0
Gls,1.4276764,0.57298446,0.15338500678267653,1.0
Pdlim4,1.4275043,0.6814776,0.1534345983640737,1.0
Mob3b,1.4232951,1.8583335,0.15465063211860733,1.0
Cntn4,1.4174596,0.38536763,0.15634858892039122,1.0
Asic2,1.4160438,0.045405146,0.15676267591203902,1.0
Slc8a1,1.4150872,0.5913912,0.1570429348130512,1.0
Lmo3,1.4120069,2.5699468,0.157947949170952,1.0
Ubap2,1.4112989,0.65097374,0.15815649099793405,1.0
Ror2,1.409424,2.453001,0.15870985253864767,1.0
Gm4876,1.4072428,0.7203771,0.1593554013510231,1.0
Gm5577,1.4057696,1.5448587,0.15979255261761227,1.0
Fras1,1.4040668,1.4199058,0.16029896055358928,1.0
Pcsk2,1.4030336,0.537569,0.16060681007983357,1.0
Cdk17,1.399494,0.6626134,0.16166486735072516,1.0
Cbs,1.3978487,0.28749117,0.1621585091706288,1.0
Amn1,1.3966815,0.738401,0.16250933945889934,1.0
Drc1,1.3892581,2.8301075,0.16475426714877295,1.0
Drd3,1.382887,4.5545444,0.1666995236015012,1.0
Mns1,1.3823704,2.7719007,0.1668580005987078,1.0
Tenm4,1.3776637,0.47756678,0.1683071215581632,1.0
Sybu,1.3773385,0.11855294,0.16840761196508147,1.0
Chrm3,1.3743156,0.55626154,0.16934373692725113,1.0
Ino80dos,1.3645388,0.47796845,0.17239805400120078,1.0
Slf2,1.363984,0.69954574,0.17257261860990059,1.0
4732471J01Rik,1.3565987,0.47232547,0.17490873846015664,1.0
Fndc3a,1.3538437,0.667134,0.17578626301044353,1.0
Vipr2,1.35172,3.125913,0.17646492601293862,1.0
Dscam,1.3516625,0.668143,0.17648329532254625,1.0
Psip1,1.347396,0.74591494,0.17785274113799898,1.0
Mat2a,1.3468794,0.33102328,0.1780190839095357,1.0
Plxna4,1.3441626,0.7521327,0.1788958301488831,1.0
Col16a1,1.3385758,1.0497336,0.18070880224990138,1.0
Bcl11a,1.3382123,0.9237822,0.1808272406833935,1.0
Prickle1,1.3362416,0.42509958,0.18147030500615313,1.0
